Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
2004,T.J. Hollowell,Nebraska,OLB,72.4,235,9.25,31.75,,4.57,,33.5,117,4.09,7.14,11.25
2004,Leon Joe,Maryland,OLB,72.5,230,9.13,33.38,,4.51,30,39,,,,
2004,Landon Johnson,Purdue,OLB,74,223,,,,4.65,20,37.5,120,4.08,7.01,
2004,Maurice Jones,South Florida,OLB,72.8,249,9.13,33.63,,4.72,26,35.5,118,4.21,7.16,11.75
2004,Teddy Lehman,Oklahoma,OLB,73.5,240,8.38,31.38,,4.55,26,34.5,113,4.06,6.91,10.98
2004,Alex Lewis,Wisconsin,OLB,71.8,227,9.5,32.5,,4.72,25,34.5,121,4.28,7.06,12.11
2004,Derrick Pope,Alabama,OLB,70.9,230,9.63,31,,4.69,24,,106,,,
2004,Kendyll Pope,Florida State,OLB,73,226,9.25,31.5,,4.71,,,118,4.26,,11.72
2004,Greg Richmond,Oklahoma State,OLB,73,233,9.75,31.5,,4.7,17,,,,,
2004,Daryl Smith,Georgia Tech,OLB,73.6,234,9.75,33.13,,4.67,24,,,,,
2004,Billy Strother,New Mexico,OLB,73,241,,,,4.68,,33,112,4.21,7.42,
2004,Dontarrious Thomas,Auburn,OLB,74.5,241,9.5,32.25,,4.64,26,38.5,129,4,,11.57
2004,Deryck Toles,Penn State,OLB,71.8,224,9.25,31.88,,4.62,24,37,112,4.23,7.12,11.58
2004,Daryl Towns,Nevada,OLB,73,224,,,,4.57,,37,112,4.25,7.15,
2004,Sean Tufts,Colorado,OLB,76.1,242,9.25,32.25,,4.66,21,34.5,118,3.94,6.94,11.27
2004,Courtney Watson,Notre Dame,OLB,73.4,237,9.25,31.5,,4.56,22,36.5,114,4.35,7.39,11.95
2004,Demorrio Williams,Nebraska,OLB,72.8,232,8.25,32.63,,4.54,16,37,125,4.11,7.02,11.2
2003,Khalid Abdullah,Mars Hill,OLB,74.1,227,9.5,31.63,,4.63,26,36.5,126,4.17,7.13,11.26
2003,Boss Bailey,Georgia,OLB,75.1,233,9.75,32.5,,4.58,,42,135,,,
2003,Nick Barnett,Oregon State,OLB,73.6,236,9.38,31.88,,4.69,32,34.5,123,4.07,6.97,11.23
2003,Chris Clemons,Georgia,OLB,75,236,9.5,32.25,,4.64,18,35,116,4.58,7.47,12.08
2003,Jeremy Loyd,Iowa State,OLB,73.6,235,9.25,32.75,,4.66,17,34,114,4.12,6.89,11.3
2003,Mike Nattiel,Florida,OLB,71.6,228,9.5,31.13,,4.65,,30,106,4.38,7.49,12.1
2003,Joe Odom,Purdue,OLB,72.9,241,9.25,30.5,,4.62,26,,,,,
2003,Antwan Peek,Cincinnati,OLB,74.6,246,9.38,32,,4.67,21,37,125,4.33,7.06,
2003,Scott Shanle,Nebraska,OLB,74.1,245,9.25,32.88,,4.71,20,31,111,4.32,7.27,11.65
2003,Chaun Thompson,West Texas A&M,OLB,73.9,240,9.25,34.38,,4.56,29,35.5,123,4.16,7,11.35
2003,Pisa Tinoisamoa,Hawaii,OLB,72.4,231,9.88,30.88,,4.69,19,34.5,111,4.07,6.95,11.41
2002,James Allen,Oregon State,OLB,74.6,240,9,33,,4.63,24,38,120,4.21,7.59,11.75
2002,Akin Ayodele,Purdue,OLB,74.1,257,9.75,32.5,,4.86,26,35,119,4.12,7,11.56
2002,Kevin Bentley,Northwestern,OLB,72.4,243,8.5,31,,4.72,23,39,113,3.83,6.71,11.42
2002,Rocky Boiman,Notre Dame,OLB,75.8,242,10,32,,4.61,17,35,118,4.05,6.86,11.2
2002,Courtland Bullard,Ohio State,OLB,75,234,9,33.25,,4.62,,36.5,120,4.28,6.99,11.4
2002,Rocky Calmus,Oklahoma,OLB,75.1,243,9,32,,4.69,16,,,,,
2002,Joe Cooper,Ohio State,OLB,72.4,233,9.25,31.5,,4.94,17,32,108,4.46,7.47,12.06
2002,Levar Fisher,North Carolina State,OLB,72.9,233,9,30.38,,4.62,,31,108,,7.3,
2002,Larry Foote,Michigan,OLB,72.9,231,9.25,30.5,,4.85,24,30,,4.41,7.18,
2002,Scott Fujita,California,OLB,77.5,248,10,33,,4.63,20,42,122,4.21,7.09,11.44
2002,Napoleon Harris,Northwestern,OLB,74.9,253,10,32,,4.57,27,34,110,4.44,7.15,11.8
2002,Ben Leber,Kansas State,OLB,75,244,,,,4.62,20,32.5,114,4.25,6.75,
2002,Brandon Moore,Oklahoma,OLB,73.1,239,9.25,31.5,,4.61,23,36.5,111,,,
2002,Nick Rogers,Georgia Tech,OLB,74,251,9,33.25,,4.65,22,36,115,4.19,7.02,11.71
2002,Raonall Smith,Washington State,OLB,74.1,244,9.75,31.5,,4.56,26,42,121,4.11,7.1,11.38
2002,Dominique Stevenson,Tennessee,OLB,72.3,231,8.75,31.5,,4.6,23,32.5,107,,,
2002,Jashon Sykes,Colorado,OLB,74.9,236,8.75,33.25,,4.81,23,34.5,115,4.34,7.25,11.94
2002,Robert Thomas,UCLA,OLB,72,229,8.5,31,,4.53,21,34,114,4.1,7.21,11.7
2002,David Thornton,North Carolina,OLB,73.9,236,9,33.5,,4.66,26,35.5,116,4.09,6.93,11.5
2002,Will Witherspoon,Georgia,OLB,73.5,231,9,32,,4.63,25,38,120,4.21,7.09,11.56
2001,Keith Adams,Clemson,OLB,70.6,219,8.5,31.13,,4.81,24,,104,,,
2001,Brian Allen,Florida State,OLB,72.1,238,9,31.5,,4.65,25,,,,,
2001,Roylin Bradley,Texas A&M,OLB,73.1,243,9,32,,4.67,19,34,116,4.28,7.16,11.75
2001,Patrick Chukwurah,Wyoming,OLB,73.6,238,8.5,31.5,,4.75,24,40,119,4.21,7.34,11.78
2001,Rick Crowell,Colorado State,OLB,74.8,242,9,30.5,,5,19,31.5,109,4.35,7.54,12.34
2001,Jason Glenn,Texas A&M,OLB,72.6,236,9.75,32.5,,4.93,14,36,115,4.31,7.16,11.75
2001,Morlon Greenwood,Syracuse,OLB,72.4,237,10.5,31,,4.61,21,33.5,112,4.08,7.62,11.78
2001,Sedrick Hodge,North Carolina,OLB,75.8,244,9,31.5,,4.48,21,32,120,4.09,,11.05
2001,Orlando Huff,Fresno State (CA),OLB,74.4,245,9.25,31.5,,4.7,16,,,,,
2001,Jeremiah Pharms,Washington,OLB,72.5,257,9.5,32,,4.88,,32.5,106,4.53,7.37,11.9
2001,Anthony Sessions,Tennessee,OLB,71.8,228,8.5,31.5,,4.78,19,,,,,
2001,Markus Steele,USC,OLB,74.9,232,9,30,,4.62,,33,119,4.5,7.15,11.71
2001,Matt Stewart,Vanderbilt,OLB,75.6,236,10,31.5,,4.75,23,37,117,4.2,7.08,11.15
2001,Eric Westmoreland,Tennessee,OLB,71.6,236,9,30.5,,4.65,21,36.5,115,4.21,7.47,11.68
2000,Corey Atkins,South Carolina,OLB,72.4,237,9.75,31.88,,4.76,21,31,112,4.39,7.96,11.87
2000,Keith Bulluck,Syracuse,OLB,75,244,10.75,33.5,,4.47,,38,119,4.13,7.33,11.41
2000,Kabeer Gbaja-Biamila,San Diego State,OLB,76,243,,,,4.65,21,34,120,4.28,6.9,
2000,Ian Gold,Michigan,OLB,73.1,221,9.88,31.5,,4.58,21,33,115,4.19,6.97,11.5
2000,Barrett Green,West Virginia,OLB,73,233,,,,4.56,22,36,120,,,
2000,Clark Haggans,Colorado State,OLB,75.4,253,9.63,32.25,,5.01,20,31.5,109,4.21,7.12,11.93
2000,Dhani Jones,Michigan,OLB,73.1,240,10,32.25,,4.69,29,,,,,
2000,Fred Jones,Colorado,OLB,74,247,9.5,34.5,,4.98,17,32,113,4.39,7.27,11.88
2000,Corey Moore,Virginia Tech,OLB,70.9,223,8.88,31,,4.62,21,,,,,
2000,Cedric Pittman,Nevada,OLB,75,261,,,,4.9,20,30.5,111,4.52,7.75,
2000,DaShon Polk,Arizona,OLB,73.9,233,9.5,31.13,,4.77,18,32,111,4.45,7.43,11.64
2000,Sekou Sanyika,California,OLB,75.3,241,10,32.38,,4.75,21,32.5,111,4.38,7.33,12.08
2000,Mark Simoneau,Kansas State,OLB,72,237,8.88,30.75,,4.63,24,36,117,4.09,7.08,11.21
2000,Shannon Taylor,Virginia,OLB,74.9,249,9.5,32.5,,4.65,,34.5,115,,,
2000,Brian Urlacher,New Mexico,OLB,75.9,258,9.88,33,,4.61,27,34,122,4.18,6.94,11.1
2000,Marcus Washington,Auburn,OLB,75.3,252,9,32,,4.7,,35,118,4.49,6.91,11.44
2000,Antonio Wilson,Texas A&M-Commerce,OLB,74,245,,,,4.56,11,,,,,
1999,Rahim Abdullah,Clemson,OLB,77.1,244,9.75,32.63,,4.88,17,34,117,4.36,7.24,12.12
1999,Brendon Ayanbadejo,UCLA,OLB,73,234,,,,4.67,18,36,117,4.36,7.57,
1999,Antico Dalton,Hampton (VA),OLB,73.1,242,9.25,30.75,,4.76,30,35,113,4.32,7.49,11.99
1999,Marquis Gibson,Missouri,OLB,74,227,,,,4.68,15,33,115,4.3,7.39,
1999,Phil Glover,Utah,OLB,71.6,239,8.38,30.88,,4.7,26,36.5,116,4.36,7.67,12.14
1999,Lamont Green,Florida,OLB,75,226,,,,4.76,18,33,114,4.48,7.66,
1999,Warrick Holdman,Texas A&M,OLB,74,233,,,,4.69,16,35,123,4.06,7.22,
1999,Bryan Jones,Oregon,OLB,76,210,,,,4.61,12,35,118,4.28,7.21,
1999,Chris Jones,Clemson,OLB,70.1,228,9.25,30,,4.72,21,24.5,106,4.48,7.64,12.22
1999,Jevon Kearse,Florida,OLB,76.9,262,11.63,34.25,,4.58,,37,122,4.24,,
1999,Chad Kelsay,Nebraska,OLB,74.5,254,9.63,32,,4.91,22,35.5,116,4.3,7.09,11.68
1999,Kevin McCullar,Texas Tech,OLB,74.6,246,8.38,33.25,,4.97,12,30,106,4.21,7.14,11.72
1999,C.J. McLain,Arkansas,OLB,75,243,,,,4.72,21,36,117,4.25,7.2,
1999,John McLaughlin,California,OLB,75.3,247,9.25,32,,4.72,18,31.5,107,4.15,6.84,11.52
1999,Kory Minor,Notre Dame,OLB,72.5,244,8.88,32.75,,4.71,,31,112,4.27,7.2,11.58
1999,Hannibal Navies,Colorado,OLB,74.5,239,8.5,31.88,,4.64,18,33,114,4.19,,
1999,Kendell Ogle,Maryland,OLB,72.8,235,9.38,30.5,,4.67,20,35,118,4.05,7.44,11.88
1999,Chike Okeafor,Purdue,OLB,76.6,254,10.5,33,,4.74,17,36.5,113,4.2,7.09,11.49
1999,Mike Peterson,Florida,OLB,73.5,233,9.13,31.25,,4.47,18,36,118,4.08,7.07,
1999,Joey Porter,Colorado State,OLB,74.5,241,9.75,32.75,,4.68,27,39,122,4.41,7.37,12.11
1999,Brian Smith,Alabama-Birmingham,OLB,73,252,9.38,33.63,,4.96,21,32.5,107,4.67,7.84,12.44
1999,Donnie Spragan,Stanford,OLB,76,236,,,,4.95,20,33,113,4.4,7.88,
1999,Derik Stevenson,BYU,OLB,75.9,235,10.13,32.25,,4.9,14,31,111,4.3,7.81,11.75
1999,Gary Stills,West Virginia,OLB,73.4,238,10.5,32.88,,4.76,23,31.5,110,4.28,7.33,11.74
1999,Parc Williams,Minnesota,OLB,75,239,10.25,31.5,,4.97,14,33,114,4.27,7.25,11.84
1999,Mark Word,Jacksonville State (AL),OLB,76.9,258,8.5,33.75,,4.87,16,31.5,115,4.33,7.44,11.86
1998,Shawn Barber,Richmond (VA),OLB,73.9,224,9.88,33.25,,4.56,,37,126,4.16,7.45,11.34
1998,Keith Brooking,Georgia Tech,OLB,74.4,244,10.13,32.38,,,24,,,,,
1998,Chester Burnett,Arizona,OLB,70.6,224,9.88,32.38,,4.66,26,33.5,114,4.41,7.82,11.51
1998,Derrik Clark,Iowa State,OLB,75.4,247,10.25,32.88,,4.77,14,37.5,122,3.98,7.06,11.06
1998,Aaron Collins,Penn State,OLB,71.5,237,10.25,33,,4.77,27,33.5,117,4.18,7.75,11.59
1998,Sam Cowart,Florida State,OLB,72.9,246,9.13,33,,,,30.5,112,4.28,7.84,11.94
1998,Jason Crebo,Montana,OLB,73.4,220,9.25,31.5,,,,,,,,
1998,Jamie Duncan,Vanderbilt,OLB,72.1,244,9.5,32.13,,,23,,,,,
1998,Gregory Favors,Mississippi State,OLB,73.4,229,10.25,33.5,,4.78,15,32,115,4.29,7.53,11.89
1998,Darren Hambrick,South Carolina,OLB,73.9,216,10,33.63,,,,,,,,
1998,Jerry Jensen,Washington,OLB,72.3,237,9.13,32.25,,4.8,22,31.5,106,4.22,7.52,11.94
1998,Antony Jordan,Vanderbilt,OLB,74.8,239,10.25,33.75,,4.75,20,34,116,4.22,7.84,11.87
1998,Deshone Myles,UNLV,OLB,74.1,244,10.5,34.25,,4.85,19,32.5,113,4.16,7.75,11.58
1998,Isaiah Reese,Michigan State,OLB,74.6,224,10.25,33.25,,4.62,,31.5,113,4.11,7.78,11.2
1998,Brian Simmons,North Carolina,OLB,74.9,238,9.13,32.13,,4.62,,30,117,4.31,7.47,11.84
1998,Myron Smith,Louisiana Tech,OLB,72.9,225,9.63,32.25,,4.58,12,34.5,118,4.27,7.96,11.73
1998,Travian Smith,Oklahoma,OLB,75.9,238,10.63,33.75,,4.44,15,32.5,120,,7.66,
1998,Zack Walz,Dartmouth (NH),OLB,75.9,228,10,32.25,,4.79,13,33.5,116,4.11,7.42,11.2
1998,Vaughn Washington,Houston,OLB,74.1,248,10,33.75,,,28,,,,,
1998,Grant Wistrom,Nebraska,OLB,76.9,273,10.13,33.88,,,,,,,,
1998,David Zadel,Wake Forest,OLB,76.8,250,9.13,33.38,,,,,,,,
1997,Richard Alvarado,Jackson State (MS),OLB,74.6,239,9,32.75,,4.92,18,33.5,115,4.28,7.48,11.99
1997,Derrick Barnes,Oregon,OLB,72.9,261,9.25,33.63,,4.92,15,33,109,4.42,7.88,12.25
1997,Dexter Coakley,Appalachian State,OLB,69.6,215,9.75,32.5,,4.52,21,38,125,4.21,7.48,11.52
1997,Vernon Crawford,Florida State,OLB,75.5,249,10.13,33.5,,4.94,,32.5,112,4.44,7.76,12.56
1997,James Farrior,Virginia,OLB,73.8,234,9.25,32.63,,,22,35.5,120,4.4,7.62,11.84
1997,Cory Gilliard,Ball State (IN),OLB,72.4,218,10,33.5,,4.55,16,,,,,
1997,James Hamilton,North Carolina,OLB,76.9,236,9.38,35.88,,4.84,,35,125,4.43,7.52,11.82
1997,Michael Hamilton,North Carolina A&T,OLB,73.8,243,10,34.5,,4.72,18,32,112,4.82,8.32,12.53
1997,Greg Jones,Colorado,OLB,76.1,241,9.25,34.63,,4.82,19,38,129,4.19,7.48,11.29
1997,Sammy Knight,USC,OLB,71.8,203,9,31.5,,4.9,,31.5,108,4.31,7.25,11.91
1997,Paul Lacoste,Mississippi State,OLB,73.1,227,9.5,32.5,,4.74,17,32,116,4.3,7.46,11.76
1997,Keith Mitchell,Texas A&M,OLB,74.5,240,9.63,34.13,,4.73,22,35.5,,,,
1997,Ryan Phillips,Idaho,OLB,75.9,251,10.13,33,,,21,32,115,4.11,7.44,11.51
1997,Derrick Rodgers,Arizona State,OLB,73.1,223,8.88,33.38,,4.78,21,36.5,121,4.45,7.67,11.84
1997,Dwayne Rudd,Alabama,OLB,73.9,242,9.38,34.5,,4.65,29,39.5,115,4.23,7.21,11.43
1997,Twan Russell,Miami (FL),OLB,73.4,230,9.88,33.38,,4.83,13,34,,,,
1997,Tarek Saleh,Wisconsin,OLB,73.6,246,9.63,32.63,,4.85,26,34,109,4.19,7.36,12.08
1997,Tim Scharf,Northwestern,OLB,73.3,236,9.5,31,,4.61,25,34,112,4.15,7.31,11.25
1997,Jamie Sharper,Virginia,OLB,74.9,240,9.25,32.88,,4.67,19,36.5,116,4.24,7.57,11.85
1997,Broderick Simpson,Oklahoma,OLB,72.4,220,8.5,33.13,,4.8,,34,110,4.49,7.83,11.83
1997,Jared Tomich,Nebraska,OLB,74.5,255,10.13,32.13,,,24,,,,,
1996,Gary Bandy,Baylor,OLB,75.9,237,9,33.63,,,18,,,,,
1996,Reggie Brown,Texas A&M,OLB,74,241,9,32.25,,4.53,25,33,120,4.06,,11.73
1996,Willie Brown,Temple,OLB,72.5,208,9.38,33.13,,4.74,11,31,109,4.61,,12.38
1996,Alan Campos,Louisville,OLB,75.3,236,9.75,32.38,,4.78,,37,117,4.41,,11.95
1996,Duane Clemons,California,OLB,76.8,261,10.63,35.63,,,23,33,117,,,
1996,Steven Conley,Arkansas,OLB,76.6,231,9.38,34,,4.55,21,38,134,4.39,,
1996,Donnie Edwards,UCLA,OLB,73.9,224,9.63,33.25,,4.78,17,30,114,4.54,,11.91
1996,Ray Farmer,Duke,OLB,75.4,225,8.63,32.5,,,17,,,,,
1996,Jeff Gooch,Austin Peay (TN),OLB,71,215,10.25,33,,4.67,24,35,121,4.56,,12
1996,Ben Hanks,Florida,OLB,73.8,223,9.25,31.5,,4.72,26,32,106,4.62,,12.2
1996,Kevin Hardy,Illinois,OLB,76.4,245,9.88,32.63,,4.81,16,32,119,4.04,,11.39
1996,Anthony Harris,Auburn,OLB,73.4,224,10.13,32.63,,4.71,17,31,111,4.45,,11.75
1996,Earl Holmes,Florida A&M,OLB,73.5,238,10.25,33.13,,4.85,23,31,108,4.47,,11.89
1996,Terry Killens,Penn State,OLB,72.9,232,9,32.5,,,,,,,,
1996,John Mobley,Kutztown (PA),OLB,73,230,9.75,31.25,,4.59,,34.5,120,4.42,,11.7
1996,Patrick Sapp,Clemson,OLB,75.1,258,9.38,31.25,,4.9,20,29,110,4.59,,12.05
1995,Antonio Armstrong,Texas A&M,OLB,73.8,234,9.63,30.5,,,17,,,,,
1995,Michael Barber,Clemson,OLB,72.8,247,10.75,32,,4.88,,30,111,4.57,,12.56
1995,Derrick Brooks,Florida State,OLB,72.3,229,10.75,32.5,,4.71,,,,,,
1995,Ken Brown,Virginia Tech,OLB,73.5,235,9.88,34.13,,,13,34.5,115,,,
1995,Jamal Cox,Georgia Tech,OLB,72.9,239,9.13,32.25,,4.9,20,29,109,,,
1995,Linc Harden,Oklahoma State,OLB,74.8,238,9.13,33.5,,4.75,15,34.5,119,4.4,,11.78
1995,Dwayne Harris,Nebraska,OLB,73.9,227,11.38,34.25,,4.88,15,29.5,114,4.45,,12.35
1995,Preston Harrison,Ohio State,OLB,76.9,241,9.38,32.88,,4.73,,34,120,4.59,,12.31
1995,Donta Jones,Nebraska,OLB,73.8,226,9.13,33.38,,4.71,20,37,130,4.02,,11.15
1995,Mike Morton,North Carolina,OLB,75.8,231,9.88,30.75,,4.74,16,34.5,113,4.25,,11.99
1995,Craig Powell,Ohio State,OLB,75.9,227,10.25,33.63,,,,,,,,
1995,Wardell Rouse,Clemson,OLB,73.8,231,9.25,31,,4.92,,34,119,4.75,,12.41
1995,Willie Smith,Penn State,OLB,72.8,227,9.63,32.13,,4.82,21,30.5,111,4.45,,12.16
1995,Darnell Stephens,Clemson,OLB,71.3,253,10,31.88,,4.98,18,31.5,107,4.68,,12.27
1995,Brian Williams,USC,OLB,73.4,238,10,32.13,,4.79,17,33.5,118,4.3,,11.65
1995,Phil Yeboah-Kodie,Penn State,OLB,73.9,224,9.88,32.25,,4.71,18,33,116,4.56,,11.91
1994,Trev Alberts,Nebraska,OLB,76,243,9.25,32.75,,,,,,,,
1994,Ken Alexander,Florida State,OLB,74.6,254,11,33,,4.94,24,31.5,111,4.53,,12.62
1994,Charles Beauchamp,Indiana,OLB,73.4,225,9,33.88,,4.82,20,37.5,125,,,
1994,Aubrey Beavers,Oklahoma,OLB,74.6,233,9.5,34,,,,,,,,
1994,Larry Blue,Iowa,OLB,73,237,8.63,31.25,,4.96,,31,106,4.38,,11.81
1994,Shante Carver,Arizona State,OLB,76.9,239,9.13,35.5,,5.05,,30,112,4.59,,
1994,Richard Cruz,Portland State (OR),OLB,74.8,245,8.75,32.5,,5.04,14,27,103,4.5,,12.21
1994,Ernest Dixon,South Carolina,OLB,73.1,257,8.63,32,,4.86,20,29,99,4.53,,12.28
1994,James Folston,Louisiana-Monroe,OLB,74.8,235,10.13,34,,4.62,25,34.5,115,4.34,,11.47
1994,Dion Foxx,James Madison (VA),OLB,74.8,249,9.25,33,,4.92,20,32,114,4.6,,12.21
1994,Rob Fredrickson,Michigan State,OLB,75.5,242,10,32,,4.69,,35,118,3.93,,11.6
1994,Jason Gildon,Oklahoma State,OLB,75.3,235,9.5,33.5,,4.9,18,36,116,4.4,,
1994,Lemanski Hall,Alabama,OLB,72.1,229,9.13,31.5,,,,,,,,
1994,Bernardo Harris,North Carolina,OLB,74.1,238,9.25,32.25,,4.78,18,32.5,113,4.38,,11.68
1994,Tyler Lawrence,North Carolina State,OLB,74,252,9,32,,5,16,27.5,106,4.47,,12.25
1994,Jamir Miller,UCLA,OLB,76,226,9.5,34,,,,,,,,
1994,Marlo Perry,Jackson State (MS),OLB,75,254,9.38,34.5,,4.88,19,30,112,4.35,,11.88
1994,Sam Rogers,Colorado,OLB,74.3,249,8.88,33.88,,,16,,,,,
1994,Patrick Scott,South Carolina State,OLB,76,232,10,35.5,,4.79,21,36.5,118,4.66,,12.48
1994,Steve Shine,Northwestern,OLB,76.6,233,9.38,31.5,,4.76,18,34,120,4.12,,11.37
1994,Shawn Smith,San Diego State,OLB,74.1,236,9,32,,4.58,22,32.5,112,,,
1994,Darrick Wiley,West Virginia,OLB,75.9,238,9.88,33.25,,4.89,10,28.5,108,4.78,,13
1994,Ron Woolfork,Colorado,OLB,74.5,254,9.63,33,,,15,,,,,
1993,Arnold Ale,UCLA,OLB,74.4,228,8.63,32.38,,,17,,,,,
1993,Jesse Armstead,Miami (FL),OLB,73.5,228,9.5,32.38,,4.64,25,37,122,4.01,,11.86
1993,Reggie Barnes,Oklahoma,OLB,72.5,234,9.5,32.63,,4.91,13,30.5,111,4.46,,12.45
1993,Michael Barrow,Miami (FL),OLB,73.5,236,10.25,33.5,,4.71,19,31.5,118,4.19,,12.03
1993,Eric Blount,Houston,OLB,71.4,234,8.88,32.13,,4.83,19,31,,,,
1993,Daniel Boyd,Mississippi State,OLB,72.4,232,9.13,30.25,,4.85,18,32,113,4.17,,11.64
1993,Chad Brown,Colorado,OLB,74.5,236,10.5,32.88,,4.85,,33,117,4.15,,11.26
1993,Marcus Buckley,Texas A&M,OLB,75.1,235,10.38,31.13,,,15,,,,,
1993,Lewis Bush,Washington State,OLB,74.3,235,9.13,32.25,,4.77,14,29.5,,,,
1993,Mike Caldwell,Middle Tennessee State,OLB,73.6,226,8.38,34.25,,4.66,19,39,122,3.95,,11.16
1993,James Clifford,Washington,OLB,72,234,9,31.88,,4.8,22,36,106,4.37,,12.04
1993,Martin Davis,Michigan,OLB,73.3,249,8.5,33.13,,4.9,,29,,,,
1993,Jerry Dillon,East Carolina (NC),OLB,75.8,221,10.13,32.5,,4.82,15,34.5,114,4.44,,12.24
1993,Jaime Fields,Washington,OLB,71.6,236,9,31.63,,4.57,17,34,114,4.33,,
1993,Reggie Freeman,Florida State,OLB,73.6,235,8.88,32,,4.82,24,34,113,4.43,,11.85
1993,Ron George,Stanford,OLB,73.8,222,8.75,32,,4.65,28,37,129,4.38,,11.6
1993,Reggie Givens,Penn State,OLB,71.6,217,8.75,31.38,,,15,,,,,
1993,Malcolm Goodwin,Iowa State,OLB,72.6,223,9,32.5,,4.72,16,33.5,116,4.33,,11.69
1993,Garland Hawkins,Syracuse,OLB,75.3,232,10.25,33.5,,4.75,18,33.5,121,4.4,,12.02
1993,Travis Hill,Nebraska,OLB,73.6,231,8.88,33,,,,,,,,
1993,Lamont Hollinquest,USC,OLB,74.8,240,9.5,32.75,,4.87,9,34,116,4.32,,11.77
1993,Antonio London,Alabama,OLB,74.3,234,10.13,32.88,,,22,,,,,
1993,Rico Mack,Appalachian State,OLB,75.8,237,9.5,32.88,,4.79,12,30.5,108,4.49,,12.37
1993,Devon Mcdonald,Notre Dame,OLB,75.8,240,9,34.75,,4.79,20,33.5,120,4.48,,11.76
1993,Karmeeley Mcgill,Notre Dame,OLB,74.3,235,9.5,33.5,,4.83,18,32.5,112,4.29,,11.85
1993,Richard Mckenzie,Penn State,OLB,74.3,227,10.25,33.75,,,22,,,,,
1993,Doug Miller,South Dakota State,OLB,75.6,227,9.13,32.75,,4.63,25,38.5,124,4.07,,11.46
1993,Maurice Miller,Wake Forest,OLB,74.6,223,9.38,32.38,,4.77,12,33,113,4.27,,12.14
1993,John Mills,Wake Forest,OLB,72,222,9.5,31.88,,4.76,22,30,114,4.34,,11.69
1993,Barry Minter,Tulsa,OLB,74.3,236,10.5,33.88,,4.62,14,34.5,118,4.15,,11.75
1993,Derrick Oden,Alabama,OLB,71,230,8.25,32.13,,,24,,,,,
1993,Chris Patterson,Kansas State,OLB,74.8,236,9.38,32.25,,4.93,16,34.5,116,4.41,,12.42
1993,Ashley Sheppard,Clemson,OLB,75.1,258,8.88,34.13,,4.89,19,33.5,119,4.21,,11.99
1993,Pete Shufelt,Texas-El Paso,OLB,74.4,241,9,33,,4.74,20,30,115,4.17,,11.73
1993,Wayne Simmons,Clemson,OLB,73.9,236,9.75,33.5,,4.65,22,34,115,4.16,,11.61
1993,William Sims,Southwestern Louisiana,OLB,74.6,260,10.13,33.25,,4.88,17,31,119,4.46,,
1993,Chris Slade,Virginia,OLB,76,234,9,33.25,,4.74,19,30.5,121,4.6,,
1993,Darrin Smith,Miami (FL),OLB,72.5,228,9.75,32.13,,4.55,22,39,125,4.26,,11.57
1993,Tommy Thigpen,North Carolina,OLB,73.8,242,9.5,32.38,,4.81,21,31.5,117,4.35,,11.45
1993,Marquise Thomas,Mississippi,OLB,75,251,10.38,34,,4.85,24,34,112,4.53,,13.05
1993,Dean Wells,Kentucky,OLB,74.4,238,9.88,32.38,,4.61,20,39,126,4.01,,11.05
1993,David White,Nebraska,OLB,73.4,229,8.88,32.5,,5.02,,32,109,4.27,,12.33
1993,Marc Woodard,Mississippi State,OLB,72.4,228,10.13,31.5,,4.63,17,35.5,108,4.06,,11.5
1992,Elijah Alexander,Kansas State,OLB,73.8,228,9.5,33.75,,4.69,18,42,130,,,
1992,Erick Anderson,Michigan,OLB,73.1,241,8.75,31,,4.92,15,28.5,113,4.39,,11.6
1992,Ephesians Bartley,Florida,OLB,74.5,213,9.5,33.25,,4.83,13,34.5,117,4.33,,11.99
1992,Joe Bowden,Oklahoma,OLB,71.5,227,8.13,31,,,19,,,,,
1992,Greg Briggs,Texas Southern,OLB,74.5,209,9,32.25,,4.58,15,35.5,121,4.29,,12.35
1992,Kevin Carroll,King,OLB,74.5,259,8.88,32.38,,4.92,16,29.5,106,4.67,,12.66
1992,John Clark,Akron,OLB,73.6,229,9.75,31.75,,4.93,19,30,110,4.52,,12.36
1992,Keo Coleman,Mississippi State,OLB,72.6,249,8.25,33.13,,4.86,14,28,101,4.44,,12.27
1992,Todd Collins,Carson-Newman,OLB,74,242,9.38,31.75,,4.66,19,39,127,4.07,,11.01
1992,Darrell Crawford,Auburn,OLB,73,239,9.88,33.13,,4.9,20,,,,,
1992,Anthony Davis,Utah,OLB,72.4,231,9.88,32.25,,4.7,,35.5,121,4.4,,11.77
1992,John Derby,Iowa,OLB,72.9,232,9.75,30.25,,4.97,15,27,102,4.46,,11.93
1992,Howard Dinkins,Florida State,OLB,73,221,9.25,31,,4.77,,31.5,121,,,
1992,Gerald Dixon,South Carolina,OLB,74.3,250,9.25,32.38,,4.82,27,31.5,114,4.57,,
1992,Keith Goganious,Penn State,OLB,74.4,237,9.25,32.38,,4.92,,,,,,
1992,Darryl Hardy,Tennessee,OLB,74.5,217,9.38,32.25,,4.79,16,30.5,113,4.21,,11.83
